Co2 Data from 2017/4/12 17:17:5
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1492018521	465
1492018522	465
1492018523	465
1492018523	465
1492018524	466
1492018524	465
1492018525	465
1492018525	465
1492018526	465
1492018527	465
1492018527	464
1492018528	464
1492018528	465
1492018529	465
1492018529	464
1492018530	463
1492018531	463
1492018531	463
1492018532	463
1492018532	463
1492018533	463
1492018534	465
1492018534	464
1492018535	464
1492018535	463
1492018536	462
1492018536	462
1492018537	463
1492018538	464
1492018538	465
1492018539	464
1492018539	464
1492018540	462
1492018541	462
1492018541	462
1492018542	462
1492018542	463
1492018543	463
1492018543	463
1492018544	462
1492018545	461
1492018545	461
1492018546	461
1492018546	461
1492018547	461
1492018547	461
