FileType,NCAR GAUS raw and derived sounding data
FileFormat,CSV
SondeType,Vaisala RS92-SGP,PTU Block >>>,,,,,,,,,,,,,,,,,,,,,,GPS Block >>>
Labels,Data Date & Time (UTC),PTU Time (sec),Sonde PTU (elapsed sec),Pressure (mb),Air Temp (C),Relative Humidity 1 (%),Relative Humidity 2 (%),Best RH (1 or 2) (%),Dewpoint (C),Mixing Ratio (g/Kg),Virtual Temp (C),Water Vapor Press (mb),Potential Temp (K),Equiv Potential Temp (K),Geopotential Altitude (m),Vertical Velocity (m/s),Frame Count,Sonde ID,Data Type,CRC Type,Sonde Status,Battery Volts,Bit error flag (0-1),Wind Time (sec),Sonde Winds (elapsed sec),Wind Direction (deg),Wind Speed (m/s),U Wind (m/s),V Wind (m/s),Vertical Velocity (m/s),Longitude (deg),Latitude (deg),Altitude (m),Lon Offset (m),Lat Offset (m),Alt Offset (m),Range (m),Azimuth Angle (deg),Elevation Angle (deg),Sat's used in solution,Sat's tracked by sonde,Velocity error estimate,Position error estimate,RS92-SGP Time,RS92-SGP Status,RS92-SGP GPS Week,RS92-SGP GPS Seconds,RS92-SGP GPS HDOP (0-99),RS92-SGP GPS VDOP (0-99),Bit error flag (0-1)
Data,2016-06-06 19:59:49.374Z,2993.999164,3135,346.588684,-27.992712,6.70401,7.222148,7.222148,-53.060882,0.079817,-27.980861,0.044153,331.938705,332.207777,8586.553557,3.004491,3135,161914200,32813,45,1695,0,0,2993.999164,3135,318.500082,11.710526,-8.770677,7.759617,2.684553,-97.433559,34.798757,8584.328779,9692.197777,-20456.00458,8231.328779,21946.526265,158.783694,20.559207,9,11,1.4,0,0,0,876,158406.84,1.4,1.3,0
Data,2016-06-06 19:59:50.374Z,2994.999164,3136,346.438171,-27.937964,6.676429,7.162298,7.162298,-53.088279,0.079593,-27.926145,0.044004,332.054081,332.322429,8589.671082,3.117525,3136,161914200,32813,45,1695,0,0,2994.999164,3136,317.464859,11.855775,-8.73608,8.015005,2.026655,-97.433473,34.798676,8586.833965,9701.75823,-20464.938594,8233.833965,21957.695968,158.773075,20.555354,9,11,1.4,0,0,0,876,158407.84,1.4,1.3,0
Data,2016-06-06 19:59:51.374Z,2995.999164,3137,346.309631,-27.917929,6.68022,7.095431,7.095431,-53.151668,0.079026,-27.906194,0.043672,332.116459,332.382921,8592.334971,2.66389,3137,161914200,32813,45,1695,0,0,2995.999164,3137,315.821439,11.830007,-8.484143,8.244294,3.014662,-97.433387,34.798605,8589.639238,9711.334348,-20472.846167,8236.639238,21967.914341,158.761465,20.553007,9,11,1.4,0,0,0,876,158408.84,1.4,1.3,0
Data,2016-06-06 19:59:52.374Z,2996.999164,3138,346.168488,-27.872443,6.854902,7.254383,7.254383,-52.929387,0.08117,-27.860388,0.044833,332.216791,332.490519,8595.261595,2.926624,3138,161914200,32813,45,1695,0,0,2996.999164,3138,314.437778,11.670589,-8.170979,8.332932,2.700839,-97.433296,34.798524,8593.400743,9721.451543,-20481.887674,8240.400743,21979.35149,158.749861,20.551803,9,11,1.4,0,0,0,876,158409.84,1.4,1.3,0
Data,2016-06-06 19:59:53.374Z,2997.999164,3139,346.0914,-28.003134,7.061575,7.424292,7.424292,-52.83607,0.08209,-27.990945,0.045347,332.060926,332.337777,8596.860234,1.598639,3139,161914200,32813,45,1695,0,0,2997.999164,3139,316.351774,12.371324,-8.95178,8.539044,2.290723,-97.433205,34.79844,8596.193879,9731.61796,-20491.197742,8243.193879,21991.054489,158.738424,20.548161,9,11,1.4,0,0,0,876,158410.84,1.4,1.3,0
Data,2016-06-06 19:59:54.374Z,2998.999164,3140,345.944794,-28.05744,7.270855,7.621528,7.621528,-52.656894,0.083884,-28.044986,0.046324,332.027598,332.310534,8599.900397,3.040163,3140,161914200,32813,45,1695,0,0,2998.999164,3140,319.193585,12.15181,-9.197971,7.941273,2.653541,-97.433121,34.798358,8597.415273,9740.936663,-20500.28197,8244.415273,22002.295397,158.728472,20.541329,9,11,1.4,0,0,0,876,158411.84,1.4,1.3,0
Data,2016-06-06 19:59:55.374Z,2999.999164,3141,345.885437,-28.068304,7.450682,7.766226,7.766226,-52.506096,0.085405,-28.055625,0.047158,332.029174,332.317259,8601.131475,1.231078,3141,161914200,32813,45,1695,0,0,2999.999164,3141,321.419442,12.134122,-9.485633,7.567013,2.039798,-97.433045,34.798271,8599.375331,9749.398002,-20510.038803,8246.375331,22013.908252,158.720869,20.535871,9,11,1.4,0,0,0,876,158412.84,1.4,1.3,0
Data,2016-06-06 19:59:56.374Z,3000.999164,3142,345.74173,-28.157919,7.781959,8.047156,8.047156,-52.275011,0.087799,-28.144886,0.048471,331.947216,332.243414,8604.11228,2.980805,3142,161914200,32813,45,1695,0,0,3000.999164,3142,321.988485,11.525339,-9.080665,7.097532,2.903585,-97.432972,34.798191,8602.212559,9757.559637,-20518.879384,8249.212559,22024.578407,158.713005,20.533225,9,11,1.4,0,0,0,876,158413.84,1.4,1.3,0
Data,2016-06-06 19:59:57.374Z,3001.999164,3143,345.601959,-28.21073,8.119262,8.35562,8.35562,-51.996572,0.090756,-28.197259,0.05009,331.914043,332.220256,8607.011778,2.899498,3143,161914200,32813,45,1695,0,0,3001.999164,3143,320.178095,10.963244,-8.420197,7.020899,2.349147,-97.432893,34.798115,8604.878793,9766.341724,-20527.373393,8251.878793,22035.111077,158.703588,20.530309,9,11,1.4,0,0,0,876,158414.84,1.4,1.3,0
Data,2016-06-06 19:59:58.374Z,3002.999164,3144,345.504791,-28.240561,8.455544,8.690692,8.690692,-51.684538,0.094161,-28.226585,0.051959,331.90031,332.218045,8609.027854,2.016076,3144,161914200,32813,45,1695,0,0,3002.999164,3144,317.922427,10.962212,-8.136573,7.346175,2.440761,-97.432807,34.798037,8606.748137,9775.902219,-20536.058879,8253.748137,22046.054964,158.692818,20.525228,9,11,1.4,0,0,0,876,158415.84,1.4,1.3,0
Data,2016-06-06 19:59:59.374Z,3003.999164,3145,345.415955,-28.23728,8.779593,9.003601,8.779593,-51.594859,0.095178,-28.222792,0.053845,331.929167,332.250358,8610.871469,1.843615,3145,161914200,32813,45,1631,0,0,3003.999164,3145,318.019367,11.52874,-8.57013,7.711336,2.410875,-97.43272,34.797961,8610.17181,9785.566808,-20544.531451,8257.17181,22056.832355,158.68165,20.523835,9,11,1.4,0,0,0,876,158416.84,1.4,1.3,0
Data,2016-06-06 20:00:00.374Z,3004.999164,3146,345.203461,-28.15383,9.063715,3.151018,9.063715,-51.255352,0.099084,-28.139121,0.054614,332.100711,332.435147,8615.284037,4.412568,3146,161914200,32813,45,1631,0,0,3004.999164,3146,316.628061,11.450573,-8.323548,7.86347,2.592553,-97.432629,34.79789,8613.424837,9795.628208,-20552.360363,8260.424837,22067.129516,158.669099,20.522465,9,11,1.4,0,0,0,876,158417.84,1.4,1.3,0
Data,2016-06-06 20:00:01.374Z,3005.999164,3147,345.090698,-28.053915,9.263838,1.139047,9.263838,-50.987795,0.102248,-28.038735,0.056324,332.267193,332.612348,8617.627603,2.343566,3147,161914200,32813,45,1631,0,0,3005.999164,3147,314.840887,11.771887,-8.300833,8.347065,2.692138,-97.432537,34.79782,8615.494374,9805.913347,-20560.183249,8262.494374,22077.488986,158.65611,20.518349,9,11,1.4,0,0,0,876,158418.84,1.4,1.3,0
Data,2016-06-06 20:00:02.374Z,3006.999164,3148,345.008179,-28.033759,9.489095,0.905469,9.489095,-50.764502,0.104956,-28.018175,0.057799,332.317248,332.671572,8619.343533,1.71593,3148,161914200,32813,45,1631,0,0,3006.999164,3148,312.156838,11.849006,-7.952607,8.783792,2.473117,-97.432443,34.797753,8617.823399,9816.331098,-20567.572969,8264.823399,22087.485819,158.642462,20.515135,9,11,1.4,0,0,0,876,158419.84,1.4,1.3,0
Data,2016-06-06 20:00:03.374Z,3007.999164,3149,344.828522,-27.929083,9.757514,0.768197,9.757514,-50.439409,0.109034,-27.912892,0.059996,332.508692,332.876845,8623.08174,3.738207,3149,161914200,32813,45,1631,0,0,3007.999164,3149,312.940077,11.628601,-7.921788,8.51291,2.413895,-97.432345,34.797672,8620.309483,9827.18992,-20576.587469,8267.309483,22099.128974,158.629489,20.510881,9,11,1.4,0,0,0,876,158420.84,1.4,1.3,0
Data,2016-06-06 20:00:04.374Z,3008.999164,3150,344.724335,-28.127722,9.997402,0.745079,9.997402,-50.388466,0.10971,-28.111435,0.060381,332.268061,332.638531,8625.250088,2.168348,3150,161914200,32813,45,1631,0,0,3008.999164,3150,316.285639,11.622823,-8.400907,8.03211,3.057045,-97.432259,34.797592,8624.286431,9836.852113,-20585.531447,8271.286431,22110.34939,158.61883,20.510379,9,11,1.4,0,0,0,876,158421.84,1.4,1.3,0
Data,2016-06-06 20:00:05.374Z,3009.999164,3151,344.598053,-28.22457,10.345666,0.729757,10.345666,-50.169324,0.112558,-28.207862,0.061942,332.171535,332.551667,8627.877569,2.627482,3151,161914200,32813,45,1631,0,0,3009.999164,3151,320.399796,11.567744,-8.913074,7.373589,2.57567,-97.432178,34.797505,8628.554508,9845.780967,-20595.174842,8275.554508,22122.002223,158.610291,20.510172,9,11,1.4,0,0,0,876,158422.84,1.4,1.3,0
Data,2016-06-06 20:00:06.374Z,3010.999164,3152,344.503326,-28.28327,10.588081,0.663063,10.588081,-50.015355,0.114601,-28.266261,0.063059,332.118038,332.505104,8629.848507,1.970938,3152,161914200,32813,45,1631,0,0,3010.999164,3152,322.230191,11.444166,-9.04636,7.009444,2.081518,-97.432106,34.797424,8630.689869,9853.774158,-20604.15024,8277.689869,22132.753306,158.602978,20.505888,9,11,1.4,0,0,0,876,158423.84,1.4,1.3,0
Data,2016-06-06 20:00:07.374Z,3011.999164,3153,344.342682,-28.343344,10.767867,0.693574,10.767867,-49.917373,0.115952,-28.326136,0.063784,332.080853,332.472539,8633.191406,3.342899,3153,161914200,32813,45,1631,0,0,3011.999164,3153,320.225271,11.341222,-8.716475,7.255783,2.868762,-97.432033,34.797349,8633.742996,9861.939727,-20612.515881,8280.742996,22142.988692,158.594755,20.504129,9,11,1.4,0,0,0,876,158424.84,1.4,1.3,0
Data,2016-06-06 20:00:08.374Z,3012.999164,3154,344.232635,-28.391318,10.900832,0.677307,10.900832,-49.849301,0.116899,-28.37397,0.064293,332.04613,332.441052,8635.48179,2.290384,3154,161914200,32813,45,1631,0,0,3012.999164,3154,318.934706,11.289556,-8.51189,7.41632,2.47704,-97.43196,34.797281,8631.912795,9869.999062,-20620.07178,8278.912795,22152.438832,158.585986,20.491956,9,11,1.4,0,0,0,876,158425.84,1.4,1.3,0
Data,2016-06-06 20:00:09.374Z,3013.999164,3155,344.096649,-28.445929,11.00084,0.649733,11.00084,-49.813968,0.117421,-28.428505,0.064565,332.009559,332.406288,8638.312478,2.830688,3155,161914200,32813,45,1631,0,0,3013.999164,3155,316.997111,10.950258,-8.008135,7.468462,2.769298,-97.431878,34.79721,8635.144975,9879.191482,-20627.988565,8282.144975,22162.565265,158.57533,20.490703,9,11,1.4,0,0,0,876,158426.84,1.4,1.3,0
Data,2016-06-06 20:00:10.374Z,3014.999164,3156,343.977783,-28.382117,11.093726,0.628164,11.093726,-49.688831,0.119158,-28.364433,0.065485,332.128956,332.5316,8640.787754,2.475276,3156,161914200,32813,45,1631,0,0,3014.999164,3156,317.283626,11.046354,-8.115986,7.493512,2.298633,-97.431796,34.797139,8639.494343,9888.267046,-20635.86683,8286.494343,22172.621549,158.564878,20.492044,9,11,1.4,0,0,0,876,158427.84,1.4,1.3,0
Data,2016-06-06 20:00:11.374Z,3015.999164,3157,343.873108,-28.22312,11.173337,0.552907,11.173337,-49.497248,0.121837,-28.205035,0.066906,332.373631,332.785368,8642.969226,2.181472,3157,161914200,32813,45,1631,0,0,3015.999164,3157,317.123968,10.835203,-7.940336,7.372428,2.885889,-97.431706,34.797069,8642.597878,9898.331785,-20643.712875,8289.597878,22182.945541,158.552456,20.490333,9,11,1.4,0,0,0,876,158428.84,1.4,1.3,0
Data,2016-06-06 20:00:12.374Z,3016.999164,3158,343.741455,-28.247595,11.245126,0.55091,11.245126,-49.461097,0.122389,-28.229429,0.067188,332.376816,332.790463,8645.71462,2.745393,3158,161914200,32813,45,1631,0,0,3016.999164,3158,314.345787,11.251669,-7.86477,8.046455,2.172945,-97.431611,34.796997,8644.652401,9908.886222,-20651.639559,8291.652401,22193.492731,158.539157,20.486059,9,11,1.4,0,0,0,876,158429.84,1.4,1.3,0
Data,2016-06-06 20:00:13.374Z,3017.999164,3159,343.572845,-28.27355,11.274732,0.541419,11.274732,-49.459183,0.122475,-28.255372,0.067208,332.388228,332.802227,8649.231858,3.517238,3159,161914200,32813,45,1631,0,0,3017.999164,3159,313.81147,11.235697,-7.778335,8.107923,2.897995,-97.431521,34.796928,8648.309056,9918.862735,-20659.392048,8295.309056,22203.705309,158.526844,20.485699,9,11,1.4,0,0,0,876,158430.84,1.4,1.3,0
Data,2016-06-06 20:00:14.374Z,3018.999164,3160,343.435913,-28.389319,11.336123,0.579478,11.336123,-49.505803,0.121873,-28.371233,0.066873,332.268967,332.680975,8652.088744,2.856886,3160,161914200,32813,45,1631,0,0,3018.999164,3160,315.687577,10.899337,-7.798926,7.613955,2.977497,-97.431443,34.796852,8651.739535,9927.586946,-20667.768336,8298.739535,22214.122815,158.517595,20.484654,9,11,1.4,0,0,0,876,158431.84,1.4,1.3,0
Data,2016-06-06 20:00:15.374Z,3019.999164,3161,343.351501,-28.435049,11.416039,0.551847,11.416039,-49.481556,0.122241,-28.416909,0.067067,332.230242,332.643526,8653.849851,1.761107,3161,161914200,32813,45,1631,0,0,3019.999164,3161,318.040247,10.742528,-7.988301,7.182545,2.04961,-97.431368,34.796772,8654.934673,9935.828234,-20676.657607,8301.934673,22224.872973,158.509788,20.482797,9,10,1.4,0,0,0,876,158432.84,1.4,1.3,0
Data,2016-06-06 20:00:16.374Z,3020.999164,3162,343.207733,-28.469702,11.279289,0.559356,11.279289,-49.615105,0.120438,-28.45183,0.066058,332.222988,332.630221,8656.849839,2.999987,3162,161914200,32813,45,1631,0,0,3020.999164,3162,318.484626,10.994899,-8.232738,7.28765,2.830988,-97.431286,34.796697,8658.038635,9945.027405,-20685.069957,8305.038635,22235.468031,158.499656,20.480867,9,10,1.4,0,0,0,876,158433.84,1.4,1.3,0
Data,2016-06-06 20:00:17.374Z,3021.999164,3163,343.12442,-28.47309,11.063311,0.557607,11.063311,-49.786626,0.118123,-28.455561,0.064773,332.241457,332.640885,8658.588754,1.738915,3163,161914200,32813,45,1631,0,0,3021.999164,3163,319.970925,11.317921,-8.666338,7.279418,2.397352,-97.431212,34.796623,8659.359918,9953.268966,-20693.234318,8306.359918,22245.544781,158.49118,20.475346,9,10,1.4,0,0,0,876,158434.84,1.4,1.3,0
Data,2016-06-06 20:00:18.374Z,3022.999164,3164,342.987885,-28.524985,11.001061,0.551689,11.001061,-49.877923,0.116939,-28.507633,0.064108,332.208802,332.604268,8661.439124,2.85037,3164,161914200,32813,45,1631,0,0,3022.999164,3164,320.886075,11.342208,-8.800341,7.155395,2.931552,-97.431141,34.796552,8659.188698,9961.116614,-20701.109684,8306.188698,22255.234534,158.483212,20.466784,9,11,1.4,0,0,0,876,158435.84,1.4,1.3,0
Data,2016-06-06 20:00:19.374Z,3023.999164,3165,342.899475,-28.554205,10.974214,0.513768,10.974214,-49.92291,0.116366,-28.536939,0.063784,332.193611,332.587169,8663.285091,1.845967,3165,161914200,32813,45,1631,0,0,3023.999164,3165,321.038493,10.952465,-8.516293,6.886889,2.350004,-97.431071,34.796477,8659.738214,9968.861321,-20709.455608,8306.738214,22265.331463,158.475897,20.459513,9,11,1.4,0,0,0,876,158436.84,1.4,1.3,0
Data,2016-06-06 20:00:20.374Z,3024.999164,3166,342.755615,-28.573523,11.017623,0.50308,11.017623,-49.904196,0.116666,-28.556213,0.063925,332.207242,332.60186,8666.289569,3.004478,3166,161914200,32813,45,1631,0,0,3024.999164,3166,321.251959,11.307607,-8.81887,7.077395,2.297971,-97.430995,34.796397,8663.21239,9977.300585,-20718.425171,8310.21239,22276.21819,158.467816,20.458186,9,11,1.4,0,0,0,876,158437.84,1.4,1.3,0
Data,2016-06-06 20:00:21.374Z,3025.999164,3167,342.636078,-28.620062,11.086828,0.526234,11.086828,-49.887418,0.116932,-28.602714,0.064057,332.177164,332.572721,8668.786701,2.497132,3167,161914200,32813,45,1631,0,0,3025.999164,3167,321.722865,11.493457,-9.022635,7.119803,2.49287,-97.43091,34.796323,8666.829533,9986.796476,-20726.652613,8313.829533,22286.733609,158.456972,20.457497,9,11,1.4,0,0,0,876,158438.84,1.4,1.3,0
Data,2016-06-06 20:00:22.374Z,3026.999164,3168,342.487579,-28.649512,11.226092,0.512156,11.226092,-49.802536,0.118127,-28.631986,0.06469,332.17834,332.577994,8671.889564,3.102863,3168,161914200,32813,45,1631,0,0,3026.999164,3168,319.149056,11.423737,-8.641072,7.472191,2.625137,-97.430822,34.796245,8669.639508,9996.607225,-20735.315299,8316.639508,22297.749623,158.445932,20.454565,9,11,1.4,0,0,0,876,158439.84,1.4,1.3,0
Data,2016-06-06 20:00:23.374Z,3027.999164,3169,342.381012,-28.642386,11.323541,0.497951,11.323541,-49.721343,0.119269,-28.624691,0.065293,332.217589,332.621144,8674.117009,2.227445,3169,161914200,32813,45,1631,0,0,3027.999164,3169,317.821878,11.352286,-8.412737,7.622353,2.264312,-97.430743,34.796166,8672.176763,10005.359293,-20744.096954,8319.176763,22308.557633,158.437087,20.451197,9,11,1.4,0,0,0,876,158440.84,1.4,1.3,0
Data,2016-06-06 20:00:24.374Z,3028.999164,3170,342.258118,-28.658728,11.423741,0.546628,11.423741,-49.657728,0.120185,-28.640897,0.065774,332.229494,332.636191,8676.686529,2.56952,3170,161914200,32813,45,1631,0,0,3028.999164,3170,315.957695,10.58324,-7.607516,7.357356,2.977626,-97.430666,34.796106,8675.069917,10013.948115,-20750.749103,8322.069917,22317.336508,158.42656,20.450339,9,11,1.4,0,0,0,876,158441.84,1.4,1.3,0
Data,2016-06-06 20:00:25.374Z,3029.999164,3171,342.068359,-28.68746,11.550844,0.54262,11.550844,-49.584465,0.121264,-28.66947,0.066334,332.243145,332.653562,8680.655516,3.968987,3171,161914200,32813,45,1631,0,0,3029.999164,3171,315.632739,10.175766,-7.274374,7.115455,2.20745,-97.430586,34.796037,8678.252542,10022.853231,-20758.41006,8325.252542,22327.149767,158.416376,20.449265,9,11,1.4,0,0,0,876,158442.84,1.4,1.3,0
Data,2016-06-06 20:00:26.374Z,3030.999164,3172,342.014557,-28.631995,11.613564,0.505505,11.613564,-49.491905,0.122574,-28.613809,0.067028,332.333477,332.74835,8681.781313,1.125797,3172,161914200,32813,45,1631,0,0,3030.999164,3172,318.371033,10.148671,-7.58575,6.741805,2.830488,-97.430505,34.795962,8681.85502,10031.836818,-20766.731982,8328.85502,22337.602039,158.406671,20.448601,9,11,1.4,0,0,0,876,158443.84,1.4,1.3,0
Data,2016-06-06 20:00:27.374Z,3031.999164,3173,341.911011,-28.605429,11.70759,0.49944,11.70759,-49.399665,0.123911,-28.587045,0.067733,332.398368,332.817803,8683.94884,2.167527,3173,161914200,32813,45,1631,0,0,3031.999164,3173,320.182739,10.705782,-8.223011,6.855352,2.529212,-97.430429,34.795887,8685.049378,10040.30365,-20775.095732,8332.049378,22347.937639,158.398024,20.447117,9,11,1.4,0,0,0,876,158444.84,1.4,1.3,0
Data,2016-06-06 20:00:28.374Z,3032.999164,3174,341.791595,-28.616721,11.785595,0.538941,11.785595,-49.350717,0.124649,-28.598227,0.068115,332.416228,332.838206,8686.44945,2.50061,3174,161914200,32813,45,1631,0,0,3032.999164,3174,321.925129,10.777348,-8.483989,6.64629,2.977855,-97.430358,34.795808,8686.554999,10048.188487,-20783.857273,8333.554999,22358.467605,158.390896,20.441671,9,11,1.4,0,0,0,876,158445.84,1.4,1.3,0
Data,2016-06-06 20:00:29.374Z,3033.999164,3175,341.64035,-28.642111,11.820023,0.520317,11.820023,-49.345892,0.124773,-28.6236,0.068158,332.42379,332.84624,8689.617609,3.168159,3175,161914200,32813,45,1567,0,0,3033.999164,3175,322.413696,10.944672,-8.672946,6.675766,2.161339,-97.430288,34.795731,8688.027789,10055.928281,-20792.405138,8335.027789,22368.755394,158.383857,20.43636,9,11,1.4,0,0,0,876,158446.84,1.4,1.3,0
Data,2016-06-06 20:00:30.374Z,3034.999164,3176,341.498138,-28.668875,11.942983,1.633452,11.942983,-49.277056,0.125809,-28.65021,0.068701,332.426984,332.852997,8692.59751,2.979902,3176,161914200,32813,45,1567,0,0,3034.999164,3176,323.079886,11.031179,-8.819139,6.626439,2.303694,-97.430211,34.795648,8688.226661,10064.530933,-20801.706001,8335.226661,22380.004623,158.375852,20.427383,9,11,1.4,0,0,0,876,158447.84,1.4,1.3,0
Data,2016-06-06 20:00:31.374Z,3035.999164,3177,341.352905,-28.711691,12.067128,2.522953,12.067128,-49.221378,0.126664,-28.6929,0.069148,332.409203,332.838166,8695.641568,3.044058,3177,161914200,32813,45,1567,0,0,3035.999164,3177,323.242523,11.259159,-9.020565,6.737809,2.974591,-97.43014,34.795566,8691.978737,10072.432648,-20810.739043,8338.978737,22390.793169,158.368968,20.426785,9,11,1.4,0,0,0,876,158448.84,1.4,1.3,0
Data,2016-06-06 20:00:32.374Z,3036.999164,3178,341.233917,-28.745856,12.19179,3.417418,12.19179,-49.159154,0.12761,-28.726925,0.069648,332.395885,332.828097,8698.136108,2.49454,3178,161914200,32813,45,1567,0,0,3036.999164,3178,322.149244,11.375036,-8.981862,6.979799,2.336208,-97.430067,34.795483,8695.495087,10080.562372,-20820.04784,8342.495087,22401.907405,158.361907,20.425386,9,11,1.4,0,0,0,876,158449.84,1.4,1.3,0
Data,2016-06-06 20:00:33.374Z,3037.999164,3179,341.092682,-28.798621,12.308043,4.296168,12.308043,-49.119062,0.128248,-28.779596,0.069978,332.363473,332.797896,8701.097658,2.96155,3179,161914200,32813,45,1567,0,0,3037.999164,3179,318.351605,11.013006,-8.229326,7.318777,2.889436,-97.429983,34.795404,8699.089136,10089.927007,-20828.770543,8346.089136,22412.851237,158.351896,20.424305,9,11,1.4,0,0,0,876,158450.84,1.4,1.3,0
Data,2016-06-06 20:00:34.374Z,3038.999164,3180,341.001587,-28.848685,12.505223,5.122356,12.505223,-49.020486,0.12973,-28.829441,0.07078,332.320762,332.760242,8703.008069,1.910411,3180,161914200,32813,45,1567,0,0,3038.999164,3180,315.773619,10.739494,-7.695809,7.490745,2.798643,-97.429912,34.795343,8701.377203,10097.804991,-20835.635052,8348.377203,22421.618209,158.343035,20.422114,9,11,1.4,0,0,0,876,158451.84,1.4,1.3,0
Data,2016-06-06 20:00:35.374Z,3039.999164,3181,340.85556,-28.905661,12.732708,5.847767,12.732708,-48.908731,0.131445,-28.886164,0.071698,332.28396,332.72931,8706.070885,3.062815,3181,161914200,32813,45,1567,0,0,3039.999164,3181,315.794113,10.550279,-7.562851,7.356063,2.072571,-97.42984,34.795283,8703.826991,10105.833257,-20842.272013,8350.826991,22430.2198,158.333674,20.420425,9,11,1.4,0,0,0,876,158452.84,1.4,1.3,0
Data,2016-06-06 20:00:36.374Z,3040.999164,3182,340.802185,-28.963293,12.874767,6.474201,12.874767,-48.858475,0.132219,-28.943682,0.072123,332.220433,332.668425,8707.190462,1.119577,3182,161914200,32813,45,1567,0,0,3040.999164,3182,318.327098,10.018161,-7.483092,6.660846,2.668088,-97.429769,34.795218,8705.782175,10113.621549,-20849.447102,8352.782175,22439.249309,158.325295,20.417271,9,11,1.4,0,0,0,876,158453.84,1.4,1.3,0
Data,2016-06-06 20:00:37.374Z,3041.999164,3183,340.593811,-28.976126,13.102328,7.124111,13.102328,-48.714659,0.134477,-28.95618,0.073313,332.261088,332.716817,8711.562283,4.371821,3183,161914200,32813,45,1567,0,0,3041.999164,3183,321.93555,9.914678,-7.806002,6.11287,2.268329,-97.429697,34.79515,8709.180634,10121.706281,-20857.03496,8356.180634,22448.752802,158.316735,20.416959,9,11,1.4,0,0,0,876,158454.84,1.4,1.3,0
Data,2016-06-06 20:00:38.374Z,3042.999164,3184,340.546478,-28.843924,13.236187,7.691435,13.236187,-48.515895,0.137559,-28.823519,0.074949,332.454197,332.920397,8712.555972,0.993689,3184,161914200,32813,45,1567,0,0,3042.999164,3184,322.230649,10.167306,-8.03708,6.227315,2.776929,-97.429619,34.795077,8711.279575,10130.404869,-20865.157591,8358.279575,22458.940009,158.307494,20.413165,9,11,1.4,0,0,0,876,158455.84,1.4,1.3,0
Data,2016-06-06 20:00:39.374Z,3043.999164,3185,340.436005,-28.857886,13.485172,8.341393,13.485172,-48.36262,0.14001,-28.837117,0.076263,332.466047,332.940604,8714.876323,2.320351,3185,161914200,32813,45,1567,0,0,3043.999164,3185,321.788135,10.380265,-8.156074,6.420932,2.735943,-97.42954,34.795002,8713.272927,10139.086987,-20873.504054,8360.272927,22469.330777,158.298505,20.408968,9,11,1.4,0,0,0,876,158456.84,1.4,1.3,0
