Co2 Data from 2017/3/3 13:47:15
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1488550399	425
1488550400	425
1488550401	425
1488550402	424
1488550403	424
1488550404	424
1488550405	424
1488550406	424
1488550407	424
1488550409	424
1488550410	424
1488550411	424
1488550412	424
1488550413	424
1488550414	424
1488550415	424
1488550416	424
1488550417	424
1488550418	424
1488550419	424
1488550420	424
1488550421	424
1488550422	424
1488550424	424
1488550425	424
1488550426	424
1488550427	424
1488550428	424
1488550429	424
1488550430	424
1488550431	424
1488550432	424
1488550433	424
1488550434	424
1488550435	424
1488550436	424
1488550438	424
1488550439	424
1488550440	424
1488550441	424
1488550442	424
1488550443	424
1488550444	424
1488550445	424
1488550446	424
1488550447	424
1488550448	424
1488550449	424
1488550450	424
1488550452	424
1488550453	424
1488550454	424
1488550455	424
1488550456	424
1488550457	424
1488550458	424
1488550459	424
1488550460	424
1488550461	424
1488550462	424
1488550463	424
1488550464	424
1488550466	424
1488550467	424
1488550468	424
1488550469	424
1488550470	424
1488550471	424
1488550472	424
1488550473	424
1488550474	424
1488550475	424
1488550476	424
1488550477	424
1488550478	424
1488550480	424
1488550481	424
1488550482	424
1488550483	424
1488550484	424
1488550485	424
1488550486	424
1488550487	423
1488550488	423
1488550489	423
1488550490	423
1488550491	423
1488550492	423
1488550494	423
1488550495	423
1488550496	423
1488550497	423
1488550498	423
1488550499	423
1488550500	423
1488550501	423
1488550502	423
1488550503	423
1488550504	423
1488550505	423
1488550506	423
1488550508	423
1488550509	423
1488550510	423
1488550511	423
1488550512	423
1488550513	423
1488550514	423
1488550515	423
1488550516	423
1488550517	424
1488550518	423
1488550519	423
1488550520	423
1488550522	423
1488550523	423
1488550524	423
1488550525	423
1488550526	423
1488550527	423
1488550528	423
1488550529	423
1488550530	423
1488550531	423
1488550532	423
1488550533	423
1488550534	423
1488550535	423
1488550537	423
1488550538	423
1488550539	424
1488550540	424
1488550541	424
1488550542	424
1488550543	424
1488550544	424
1488550545	424
1488550546	424
1488550547	424
1488550548	424
1488550549	424
1488550550	424
1488550552	423
1488550553	423
1488550554	423
1488550555	423
1488550556	424
1488550557	424
1488550558	424
1488550559	424
1488550560	424
1488550561	424
1488550562	424
1488550563	424
1488550564	424
1488550565	424
1488550567	424
1488550568	424
1488550569	424
1488550570	424
1488550571	424
1488550572	424
1488550573	424
1488550574	424
1488550575	424
1488550576	424
1488550577	424
1488550578	424
1488550579	424
1488550581	424
1488550582	424
1488550583	424
1488550584	424
1488550585	424
1488550586	424
1488550587	424
1488550588	425
1488550589	424
1488550590	424
1488550591	424
1488550592	424
1488550593	424
1488550595	424
1488550596	425
1488550597	425
1488550598	425
1488550599	425
1488550600	425
1488550601	425
1488550602	425
1488550603	424
1488550604	425
1488550605	424
1488550606	424
1488550607	424
1488550609	424
1488550610	424
1488550611	424
1488550612	424
1488550613	424
1488550614	424
1488550615	424
1488550616	424
1488550617	424
1488550618	424
1488550619	424
1488550620	424
1488550621	424
1488550623	424
1488550624	424
1488550625	424
1488550626	424
1488550627	424
1488550628	424
1488550629	424
1488550630	424
1488550631	424
1488550632	424
1488550633	424
1488550634	424
1488550635	424
1488550637	424
1488550638	424
1488550639	424
1488550640	424
1488550641	424
1488550642	424
1488550643	424
1488550644	424
1488550645	424
1488550646	424
1488550647	424
1488550648	424
1488550649	425
1488550651	425
1488550652	425
1488550653	425
1488550654	425
1488550655	425
1488550656	425
1488550657	425
1488550658	425
1488550659	425
1488550660	425
1488550661	424
1488550662	424
1488550664	424
1488550665	424
1488550666	424
1488550667	424
1488550668	424
1488550669	425
1488550670	425
1488550671	425
1488550672	425
1488550673	425
1488550674	425
1488550675	425
1488550676	425
1488550678	425
1488550679	425
1488550680	424
1488550681	424
1488550682	424
1488550683	424
1488550684	425
1488550685	425
1488550686	425
1488550687	425
1488550688	425
1488550689	425
1488550690	425
1488550691	425
1488550693	425
1488550694	426
1488550695	426
1488550696	425
1488550697	425
1488550698	426
1488550699	426
1488550700	425
1488550701	425
1488550702	425
1488550703	425
1488550704	425
1488550705	425
1488550706	425
1488550708	425
1488550709	425
1488550710	425
1488550711	425
1488550712	425
1488550713	425
1488550714	425
1488550715	425
1488550716	425
1488550717	425
1488550718	425
1488550719	425
1488550720	425
1488550722	425
1488550723	425
1488550724	425
1488550725	425
1488550726	425
1488550727	425
1488550728	426
1488550729	426
1488550730	426
1488550731	426
1488550732	426
1488550733	426
1488550734	426
1488550736	426
1488550737	426
1488550738	426
1488550739	426
1488550740	426
1488550741	426
1488550742	426
1488550743	426
1488550744	426
1488550745	426
1488550746	426
1488550747	426
1488550748	426
1488550750	426
1488550751	426
1488550752	426
1488550753	426
1488550754	426
1488550755	426
1488550756	426
1488550757	426
1488550758	426
1488550759	426
1488550760	426
1488550761	426
1488550762	426
1488550764	426
1488550765	426
1488550766	426
1488550767	426
1488550768	426
1488550769	425
1488550770	425
1488550771	425
1488550772	425
1488550773	425
1488550774	425
1488550775	426
1488550776	425
1488550778	425
1488550779	425
1488550780	425
1488550781	424
1488550782	424
1488550783	424
1488550784	424
1488550785	424
1488550786	424
1488550787	424
1488550788	424
1488550789	424
1488550790	424
1488550792	424
1488550793	424
1488550794	424
1488550795	424
1488550796	424
1488550797	424
1488550798	424
1488550799	424
1488550800	424
1488550801	424
1488550802	424
1488550803	424
1488550804	424
1488550806	424
1488550807	424
1488550808	424
1488550809	424
1488550810	425
1488550811	425
1488550812	425
1488550813	424
1488550814	424
1488550815	424
1488550816	424
1488550817	424
1488550818	424
1488550819	424
1488550821	424
1488550822	424
1488550823	424
1488550824	424
1488550825	424
1488550826	424
1488550827	424
1488550828	424
1488550829	424
1488550830	424
1488550831	424
1488550832	424
1488550833	424
1488550834	424
1488550836	425
1488550837	425
1488550838	425
1488550839	425
1488550840	425
1488550841	425
1488550842	424
1488550843	424
1488550844	424
1488550845	424
1488550846	424
1488550847	424
1488550848	424
1488550850	424
1488550851	424
1488550852	424
1488550853	424
1488550854	424
1488550855	424
1488550856	424
1488550857	424
1488550858	424
1488550859	424
1488550860	424
1488550861	424
1488550862	425
1488550864	425
1488550865	425
1488550866	425
1488550867	425
1488550868	425
1488550869	424
1488550870	424
1488550871	424
1488550872	424
1488550873	424
1488550874	425
1488550875	424
1488550876	424
1488550878	425
1488550879	424
1488550880	424
1488550881	425
1488550882	425
1488550883	425
1488550884	424
1488550885	424
1488550886	425
1488550887	425
1488550888	425
1488550889	425
1488550891	425
1488550892	425
1488550893	425
1488550894	425
1488550895	426
1488550896	426
1488550897	426
1488550898	426
1488550899	426
1488550900	426
1488550901	426
1488550902	426
1488550904	426
1488550905	426
1488550906	426
1488550907	426
1488550908	426
1488550909	426
1488550910	426
1488550911	426
1488550912	426
1488550913	426
1488550914	426
1488550915	426
1488550916	426
1488550917	425
1488550919	425
1488550920	425
1488550921	425
1488550922	425
1488550923	426
1488550924	426
1488550925	426
1488550926	426
1488550927	426
1488550928	426
1488550929	426
1488550930	426
1488550931	426
1488550933	426
1488550934	426
1488550935	426
1488550936	426
1488550937	426
