Co2 Data from 2017/3/29 12:34:0
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1490791794	446
1490791795	446
1490791795	446
1490791796	446
1490791796	446
1490791797	446
1490791798	446
1490791798	446
1490791799	446
1490791799	446
1490791800	446
1490791800	446
1490791801	446
1490791802	446
1490791802	446
1490791803	446
1490791803	446
1490791804	446
1490791805	446
1490791805	446
1490791806	446
1490791806	447
1490791807	447
1490791808	447
1490791808	447
1490791809	447
1490791809	447
1490791810	447
1490791810	447
1490791811	447
1490791812	447
1490791812	447
1490791813	447
1490791813	447
1490791814	447
1490791814	447
1490791815	447
1490791816	447
1490791816	447
1490791817	447
1490791817	447
1490791818	447
1490791818	447
1490791819	447
1490791820	447
1490791820	447
1490791821	447
1490791821	447
1490791822	447
1490791822	447
1490791823	447
1490791824	447
1490791824	447
1490791825	447
1490791825	447
1490791826	447
1490791826	447
1490791827	447
1490791828	447
1490791828	447
1490791829	447
1490791829	447
1490791830	447
1490791831	447
1490791831	447
1490791832	447
1490791832	447
1490791833	447
1490791833	447
1490791834	447
1490791835	447
1490791835	447
1490791836	447
1490791836	447
1490791837	447
1490791837	447
1490791838	447
1490791839	447
1490791839	447
1490791840	447
1490791840	447
1490791841	447
1490791841	447
1490791842	447
1490791843	447
1490791843	447
1490791844	447
1490791844	447
1490791845	447
1490791846	446
1490791846	446
1490791847	446
1490791847	446
1490791848	446
1490791848	446
1490791849	446
1490791850	446
1490791850	446
1490791851	446
1490791851	446
1490791852	446
1490791852	446
1490791853	446
1490791854	446
1490791854	446
1490791855	446
1490791855	446
1490791856	446
1490791856	446
1490791857	446
1490791858	446
1490791858	446
1490791859	446
1490791859	446
1490791860	446
1490791860	445
1490791861	445
1490791862	445
1490791862	445
1490791863	446
1490791863	446
1490791864	446
1490791865	445
1490791865	445
1490791866	445
1490791866	445
1490791867	445
1490791867	445
1490791868	445
1490791869	445
1490791869	445
1490791870	445
1490791870	445
1490791871	445
1490791872	445
1490791872	445
1490791873	445
1490791873	445
1490791874	445
1490791874	445
1490791875	445
1490791876	445
1490791876	446
1490791877	446
1490791877	446
1490791878	446
1490791878	446
1490791879	446
1490791880	446
1490791880	446
1490791881	446
1490791881	446
1490791882	446
1490791882	446
1490791883	446
1490791884	446
1490791884	446
1490791885	447
1490791885	447
1490791886	447
1490791886	447
1490791887	447
1490791888	447
1490791888	447
1490791889	447
1490791889	447
1490791890	447
1490791890	447
1490791891	447
1490791892	447
1490791892	447
1490791893	447
1490791893	447
1490791894	447
1490791895	447
1490791895	448
1490791896	448
1490791896	447
1490791897	447
1490791897	447
1490791898	447
1490791899	447
1490791899	447
1490791900	447
1490791900	447
1490791901	447
1490791901	447
1490791902	447
1490791903	447
1490791903	447
1490791904	447
1490791904	447
1490791905	447
1490791905	447
1490791906	447
1490791907	447
1490791907	447
1490791908	447
1490791908	447
1490791909	447
1490791910	447
1490791910	447
1490791911	447
1490791911	447
1490791912	447
1490791912	447
1490791913	447
1490791914	447
1490791914	447
1490791915	447
1490791915	447
1490791916	447
1490791916	447
1490791917	447
1490791918	447
1490791918	447
1490791919	447
1490791919	447
1490791920	447
1490791920	446
1490791921	446
1490791922	446
1490791922	446
1490791923	446
1490791923	446
1490791924	446
1490791925	446
1490791925	446
1490791926	446
1490791926	446
1490791927	446
1490791927	446
1490791928	447
1490791929	446
1490791929	446
1490791930	446
1490791930	446
1490791931	445
1490791931	445
1490791932	446
1490791933	446
1490791933	446
1490791934	447
1490791934	447
1490791935	447
1490791936	447
1490791936	447
1490791937	447
1490791937	447
1490791938	447
1490791938	447
1490791939	447
1490791940	447
1490791940	447
1490791941	447
1490791941	447
1490791942	447
1490791942	447
1490791943	447
1490791944	447
1490791944	447
1490791945	447
1490791945	447
1490791946	447
1490791946	447
1490791947	447
1490791948	447
1490791948	447
1490791949	447
1490791949	447
1490791950	447
1490791950	447
1490791951	447
1490791952	447
1490791952	447
1490791953	448
1490791953	448
1490791954	449
1490791954	449
1490791955	449
1490791956	448
1490791956	448
1490791957	448
1490791957	448
1490791958	448
1490791958	449
1490791959	449
1490791960	449
1490791960	448
1490791961	448
1490791961	448
1490791962	447
1490791962	447
1490791963	448
1490791964	448
1490791964	448
1490791965	448
1490791965	447
1490791966	447
1490791966	447
